contig	length	cov_mean_sample_0314	cov_mean_sample_0322	cov_mean_sample_0328	cov_mean_sample_0403	cov_mean_sample_0416	cov_mean_sample_0419	cov_mean_sample_0423	cov_mean_sample_0507	cov_mean_sample_0516	cov_mean_sample_0521	cov_mean_sample_0531	cov_mean_sample_0604	cov_mean_sample_0613	cov_mean_sample_0619	cov_mean_sample_0628	cov_mean_sample_0705	cov_mean_sample_0709	cov_mean_sample_0717	cov_mean_sample_0802	cov_mean_sample_0806	cov_mean_sample_0813	cov_mean_sample_0820	cov_mean_sample_0823	cov_mean_sample_0828	cov_mean_sample_0903	cov_mean_sample_0910	cov_mean_sample_0920	cov_mean_sample_0924	cov_mean_sample_1001	cov_mean_sample_1004	cov_mean_sample_1015	cov_mean_sample_1022	cov_mean_sample_1028	cov_mean_sample_1105	cov_mean_sample_1123	cov_mean_sample_1128	cov_mean_sample_1220
OTU_643	422	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0.239336	0	0	0	0.478672	0	0	0.239336	0	2.393362	0	0	0	1.675357	5.632696	4.037913	0.713269	8.855443	1.400470	0	1.379147	0	0.478673	0.239336
OTU_983	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_529	426	0	0	0	0	0	0	0	2.084509	0	0.326291	0	0	0	0	0	0	0	0	0.237089	0	0	0.711267	0.711267	0	0	0	0	0	0	0.237089	0.711269	0.237089	0	0	0	0	0
OTU_639	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_978	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_528	402	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_858	403	2.004963	0.250620	1.002480	1.253102	0	0.250620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.766750	0	0	0	0	0	0	0	0.250620	0	0	2.255584
OTU_646	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1231	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_647	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244
OTU_1202	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_644	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_982	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0
OTU_645	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_638	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1065	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_656	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_880	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0.236534	0	0	1.126463	0.946138	0.473067	0.236534	0	0	0.236534	0	0	0	0.236534	1.358315
OTU_1109	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1108	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1186	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1103	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0
OTU_1102	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1101	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1100	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1107	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1106	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1105	427	0	0	0	0	0	0.473067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1104	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_970	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_985	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_971	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_637	422	0	0	0	0	0	0.104265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_651	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0
OTU_556	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_557	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0
OTU_554	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_555	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_552	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_553	427	0.351288	21.974235	0.709602	0.946137	0.323185	4.016391	0.236534	0.236534	0	0	0	0	0	0	0	0	0.473069	0	0	0	0	0.236534	1.419203	0	0	5.447307	1.419204	1.419203	0.709603	0	0.473068	0.709603	0.236534	0.571428	0.236534	0	5.676816
OTU_129	422	0	0	0	0	0	0	0	3.047391	0	0.315166	0	0	0	0	0	0.718010	0	0	0	0	0.952608	1.914690	1.436019	2.156400	1.196683	0	1.436018	1.196683	0.381517	0.239336	0.718009	0.239336	0.957346	0	0	0	0.478673
OTU_128	422	0	0	0	0	0	0	0	0.239336	0	0.478673	0	0	0	0	0	0	0	0	0	0	0	0	0.599526	0	0	0	0	0.478673	0.718009	0.239336	0.478672	0	0.239336	0	0	0.239336	0
OTU_127	422	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.196683
OTU_126	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_125	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_124	402	0	0.502488	0	0	0	0	0	0	0	0	0	0	0.251244	0.502488	0	0	0	0	0	0.251244	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_123	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244
OTU_122	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.004976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_121	427	0	0	0	0	0	0	0	0.473068	0	0	0	0	0	0	0	0	0	0	0.709601	0	2.601874	0.236534	0	0	0	0	0	0	0.473069	0	0	0	0.946137	0	0	0	0
OTU_120	427	0	0	0.236534	0	0.473067	0	0	20.365336	0	0	0	0	0	0	0	0.709602	0.473068	1.182670	1.655737	0.946136	3.320844	13.245903	2.838405	0.236534	0.236534	0	1.697891	4.025764	3.548007	0.236534	1.290399	3.311475	1.655737	2.126464	0	0	1.414518
OTU_984	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1130	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_636	405	0	2.992591	0	0	0	0.748147	0	0	0	0	0.997530	0	2.432097	0	0	0	0	0	0	0	0	0	0.249383	0	0	0	1.745679	0.432099	0.997530	0.167901	0.498765	0.249383	0	0	0	0	0
OTU_992	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_650	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488
OTU_993	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1046	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_83	426	0	0	0	0	0	0	0	0	0	0	0	0	0	1.420186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1044	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1045	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1042	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1043	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1040	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_82	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0.478673	0.239336	0	0.239336
OTU_753	402	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1055	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471963	0	0	0.235981	0	0	0	0	0	0	0	0	0	0	0.693925
OTU_991	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223881	0	0	0	0	0.251244	0	0	0
OTU_81	427	0.236534	0.236534	0	0	0	0	0	9.124123	0	1.182669	0	0	0	0.473068	0	0.709601	3.074939	0	3.311476	0	4.618269	7.018739	3.529273	3.000003	2.548012	1.761125	2.601868	8.878216	4.096020	0.709601	1.325527	1.182668	2.128805	0.744730	0	0.311475	0.686182
OTU_1048	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1049	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_158	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_159	402	0.502487	0.412935	0	0	0	0	0	3.131843	0	0	0	0	0.502488	1.004976	0.502487	0	2.004971	2.159204	1.758706	0.753732	0.502487	1.004976	1.004976	0	0	0.251244	3.517412	2.470148	2.261195	0	0.753733	0.502488	0	0.251244	0	0.251244	0.753732
OTU_69	407	0.992628	5.619160	1.985256	2.481570	1.240785	2.656018	0.248157	0.248157	0.496314	0.248157	0	0	0	0	0	0	0	0	0	0	0	0.248157	0.992628	0	0	2.233413	0	1.240785	0	0	0.778869	0	0	0	0	0	1.943487
OTU_68	422	1.436018	15.715628	1.914693	2.336493	1.947870	13.966815	1.675355	11.488150	5.914693	0	5.661144	1.675353	2.810426	20.367294	1.976300	0.369668	0	0	0.478673	0	1.196682	9.644552	2.151657	3.213268	0.957346	20.571086	6.895735	4.803314	5.272507	2.111373	1.047392	0.957346	0.715640	7.239334	0.957346	1.675355	13.523688
OTU_635	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_65	402	0	0.502488	0	0	0	0.251244	0	0.251244	0	0	0.502487	0	0.502488	0.502487	0.251244	0	0	0	0.502487	0	1.256218	0.251244	0.502487	0	0	0	0	0.251244	0	0	0	0.251244	0	0	0	0	0
OTU_64	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_67	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_66	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_156	404	0	2.500000	0	0	0	0.250000	0	0	0	0	0	0	0	0	0.188119	0	0	0	0	0	0	0	0.250000	0.183168	0	0.750001	4.499995	4.499996	4.970292	1.982673	4.750001	0.750001	0.497525	0	0	0	0
OTU_60	422	0	0	0	0	0	0	0	1.675355	0	0.957346	0	0	0	0	0	1.454975	0	0	0	0	0.478673	0.478673	9.246440	0.590046	0.599525	0.478673	1.675355	12.348341	5.914689	0.161137	1.675355	0.718010	1.196683	1.270141	0	1.516587	1.436020
OTU_63	422	0	0	0	0	0	0.239336	0	0.957347	0	0	0.718009	0	0.478673	4.004735	0	0	0.952608	0	0.718010	0	0.239336	0.718010	0.718008	0	0	0	0	0.184834	0.478673	0	0	0.239336	0.239336	0	0	0	0
OTU_62	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_96	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_333	402	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0.753732	0	0.502488	0.753731	1.256219	0.251244	0.380597	0	0	0.251244	0.751243	0.502488	0	1.256221	0	0.109453	0	0.716418	0	0	0	0	0.502488	0
OTU_330	404	0	1.500000	0	0	0	0	0	0	1.420790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_331	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_336	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_337	404	0.749999	4.222774	0	1.250002	0.499999	0.750000	0.500000	0.250000	0	0	0	0	0	4.249996	2.081682	0	0.999999	0	0	0	0	0.250000	0.250000	0	0	2.750001	1.249999	1.386138	1.299504	0.750000	0.750001	2.000000	0	0	0.500000	1.000000	0
OTU_334	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_335	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_888	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_889	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_338	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478673	0	0	0	0	0.957345	0	0	0	0	0	0	0	0	0
OTU_84	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_729	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_728	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_239	422	0	0	0	0	0	0	0	1.914691	0	2.393363	0	0	0	0	0	0	0	0	0	0	0	1.436017	0	0.718009	0.718009	0	0	0	0	0	0.478673	0.239336	0.239336	0	0	0	0
OTU_238	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0
OTU_514	427	0	0	0	0	0	0.236534	0	0	0	0	0	0	0.473068	2.096019	0	0	0.473068	0.473068	1.229508	1.892270	0	0	0	0	0	0.709602	0	0.473069	0	0	0.473068	0	0	0	0	0	0
OTU_233	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_232	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331754	0	1.196682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_231	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_230	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485074	0.251244	0	0.251244	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_237	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0.251244	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0
OTU_236	402	0	0	0	0	0	0	0	0	0	0.753732	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.004974	0.161692	0	0	0	0	0
OTU_235	427	1.655739	3.548008	0	0	0.236534	0.236534	0.236534	0.444964	0.114754	0	0	0	1.875878	1.182671	0.236534	0	0.236534	0	0	0	0.412178	0.236534	0.236534	0	0	2.723651	2.365343	0.473068	0.946136	0.709601	0.330211	0.709602	0	0.709602	0.236534	0.946136	3.311474
OTU_234	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1021	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_448	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_944	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1210	402	0	0.251244	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1217	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1216	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1215	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_449	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1085	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1219	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1218	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_819	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_957	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1146	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1237	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206089	0	0	0	0	0	0	0	0	0	0	0
OTU_1004	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_966	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1005	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_347	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_346	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_345	427	0	0	0	0	0	0	0	0.236534	0	0	0	0	0.236534	0	0.114754	0	0	0	0.473068	0	0	0	0	0	0	0.236534	0.236534	0	0	0	0	0	0	0	0	0	0
OTU_344	421	0	3.118764	0	0	0	0	0	2.287412	0	0	0.239905	0	0.479810	0	0.479810	0	0.698337	0	0	0	0.477435	1.439427	2.159145	0	0	0.479811	5.277911	3.118763	4.078386	0	2.878860	1.439430	0.479811	1.199525	0	1.581945	0.959619
OTU_343	402	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_342	404	0	0.500001	0	0	0	0.250000	0	0	0	0	0.886138	0	1.250001	0.841584	0	0	0.094059	0	0	0	0	0	0	0	0	0	0	0	1.000001	0	0.500001	0	0	0	0	0	0
OTU_341	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_340	404	0	0	0	0	0	0	0	0.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500000	0.499999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_426	407	0	0	0	0.159705	0	0.496314	0	0.992628	0	0.589680	0	0	0	0.665847	0	0.616707	0.496314	0	0.248157	0.992628	0.496314	1.240786	6.036853	1.098279	0.744471	0	1.604421	4.110563	1.184275	0.891891	2.272725	0.496314	0.248157	1.759213	0	0.744471	0.098280
OTU_427	427	0	0.473068	0	0	0	0.236534	0	0.236534	0	0.473068	0	0	0	0.709603	1.489460	0.473068	1.353630	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_424	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_425	422	0.478673	1.436019	0.239336	4.170616	0.239336	0.473933	0	0.239336	0	0	0	0	0	0	0	0.161137	0	0	0	0	0	0	0	0.239336	0.239336	9.786732	0.345972	0.457346	0.239336	0	0.478674	0	0	1.196680	0	0.239336	0.718009
OTU_422	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.182670	0	0	0	0.470726	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0
OTU_423	402	0.251244	0.502488	0	0	0	0	0	0	0	0	0	0	0	0.753732	0	0	0	0	0.251244	0	0	0	0	0	0	0	0.502488	0.251244	0.502488	0	0	0.251244	0	0	0	0	0
OTU_349	422	0	0.478673	0	0	0	0	0	0	0	0	0	0.478672	0	0	0.478673	0	1.436019	0	0	0.239336	0.957346	0	0.718009	0	0	0	0.239336	0.609004	0	0	3.327014	2.154028	0	0.933648	0	0.239336	0
OTU_348	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_496	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_854	407	1.240785	16.636352	1.985256	2.481571	2.631447	3.533169	0.744472	16.461909	0.847665	0	1.240785	0	0	0.496314	0	1.488942	0	0	0.992628	0	0.496314	10.813262	4.474198	1.144962	0.572481	12.719893	19.152335	6.690416	7.439800	1.240786	2.931201	1.985256	0	2.218672	0.248157	1.240785	0.496314
